163.5,44.5,47,164
163.6674574824492,40.743890275590644,48.85765615960625,164.12707719980943
162.66129658951562,38.265974292939276,50.869977945473416,165.85395831761795
161.56122895317318,35.75255052617311,53.07011321815828,167.5901102271855
160.8138394418321,37.00067071727565,54.564892240840436,168.44979814673212
160.57491487099344,34.38454420491648,55.042741382517754,170.28641954576443
161.10449170295212,29.091282575030817,53.983587718600425,174.01193523106528
160.17728141574042,26.694271119628226,52.37414804177942,178.80595814187046
159.13305419684954,25.090577793926343,50.9607278022616,185.51521947057375
159.9444424450395,23.35589683345198,49.33795130588167,192.5547211168023
162.14916925387143,27.238225814184005,48.567087238587106,199.34442135681545
161.76473062452953,13.582746466568068,49.335964497270936,204.34002523008797
160.8999244428691,9.99201499296133,51.06557686059181,207.71759874458223
159.97060484922832,6.7317646161190225,52.92421604787339,210.3539258880648
162.30775982205125,15.904789679704294,56.1628399482863,211.7902103760413
162.734129014001,15.826635830030071,59.34798613019194,211.94651807538975
160.944315703029,18.357114729743643,62.927612752135985,210.98546977063637
161.2162362249831,26.629879024905975,66.53683827849927,206.89914089112628
157.70993839769648,27.891009866403124,69.38760607302666,204.37687920813198
156.56974608467178,34.957695740831184,71.66799069907607,198.59985087929726
155.44653550576612,47.043282973060556,73.91441185688737,190.9773663428691
157.04747588988113,50.535887930948974,74.78094352420221,183.99215642709225
154.408705938239,53.23614978568726,76.07507979546247,178.59163271761568
156.12778223741353,53.4076736787498,76.56535007493777,174.3201620536662
153.49701419490327,55.40015854524796,77.95163703231532,170.33519232066988
153.19914699505728,57.142059094521045,78.54737143200734,166.8513912221237
154.86651219697285,62.431256003602385,79.01412426247859,163.87596387256576
152.76374747364386,62.13737446555511,79.4534300122949,160.6975032518187
146.84858512309782,63.505889087207635,80.10153354283041,157.96047400851364
134.98428371243793,62.768526117420464,81.63888245979068,155.7366576306947
124.22035367205032,63.82475534456469,84.70481553254575,153.62419917640625
110.84234287658644,64.74661552984408,89.17819636576584,151.78047880584748
105.88899366644682,62.162018709165,95.32242271389754,149.42472830291055
106.98661312675219,61.14087714895159,100.78852605369757,147.63634029313195
104.85288025725089,53.88850371745917,105.0559917927002,146.56199523516298
109.43767525360569,51.97823297393646,107.73336359503455,146.43354945719375
106.47145298151852,51.91732389772439,109.67479605357433,146.5553676096179
103.91369094024313,47.1551514299877,110.76566265401613,148.03039758087328
106.28615086798243,43.41347609083759,110.08569488869448,151.44879616901653
113.76768661609283,42.60058367549547,107.43989034210242,153.07458099970077
113.47866836369529,44.68324760147628,103.931103053307,152.99607694132965
120.98250968494416,53.89676198667851,96.97864137700711,150.67949010332086
126.17244530346584,55.01937721497433,90.47590878267053,148.43425964672923
125.21825813429186,57.98163811789098,84.91511440291845,146.24432219994594
126.22487897568716,60.91971404627627,79.29373897781218,143.97630408549102
132.10512258108582,61.54502001903094,74.49121281678563,142.72569213998167
137.81864452261243,63.42480805892369,69.82073133461995,142.3443972606399
